time,location
1369972458,near[mclaughlin; ropeferry; north-main; ],
1369972468,in[mclaughlin],
1369972478,in[mclaughlin],
1369972488,in[mclaughlin],
1369972498,in[mclaughlin],
1369972508,in[mclaughlin],
1369972518,in[mclaughlin],
1369972529,in[mclaughlin],
1369972539,in[mclaughlin],
1369972549,in[mclaughlin],
1369972559,in[mclaughlin],
1369972569,in[mclaughlin],
1369972579,in[mclaughlin],
1369972589,in[mclaughlin],
1369972600,in[mclaughlin],
1369972610,in[mclaughlin],
1369972620,in[mclaughlin],
1369972630,in[mclaughlin],
1369972640,in[mclaughlin],
1369972650,in[mclaughlin],
1369972660,in[mclaughlin],
1369972671,in[mclaughlin],
1369972681,in[mclaughlin],
1369972691,in[mclaughlin],
1369972701,in[mclaughlin],
1369972711,in[mclaughlin],
1369972721,in[mclaughlin],
1369972731,in[mclaughlin],
1369972742,in[mclaughlin],
1369972752,in[mclaughlin],
1369972762,in[mclaughlin],
1369972772,in[mclaughlin],
1369972782,in[mclaughlin],
1369972792,in[mclaughlin],
1369972802,in[mclaughlin],
1369972812,in[mclaughlin],
1369972822,in[mclaughlin],
1369972832,in[mclaughlin],
1369972842,in[mclaughlin],
1369972853,in[mclaughlin],
1369972863,in[mclaughlin],
1369972873,in[mclaughlin],
1369972883,in[mclaughlin],
1369972893,in[mclaughlin],
1369972903,in[mclaughlin],
1369972913,in[mclaughlin],
1369972923,in[mclaughlin],
1369972933,in[mclaughlin],
1369972944,in[mclaughlin],
1369972954,in[mclaughlin],
1369972964,in[mclaughlin],
1369972974,in[mclaughlin],
1369972984,in[mclaughlin],
1369972994,in[mclaughlin],
1369973004,in[mclaughlin],
1369973015,in[mclaughlin],
1369973025,in[mclaughlin],
1369973035,in[mclaughlin],
1369973046,in[mclaughlin],
1369973056,in[mclaughlin],
1369973066,in[mclaughlin],
1369973076,in[mclaughlin],
1369973086,in[mclaughlin],
1369973096,in[mclaughlin],
1369973107,in[mclaughlin],
1369973117,in[mclaughlin],
1369973127,in[mclaughlin],
1369973137,in[mclaughlin],
1369973147,in[mclaughlin],
1369973157,in[mclaughlin],
1369973167,in[mclaughlin],
1369973177,near[mclaughlin; ropeferry; ],
1369973187,in[mclaughlin],
1369973198,in[mclaughlin],
1369973208,in[mclaughlin],
1369973218,in[mclaughlin],
1369973228,in[mclaughlin],
1369973238,in[mclaughlin],
1369973248,in[mclaughlin],
1369973258,in[mclaughlin],
1369973269,in[mclaughlin],
1369973279,in[mclaughlin],
1369973289,in[mclaughlin],
1369973299,in[mclaughlin],
1369973309,in[mclaughlin],
1369973320,in[mclaughlin],
1369973330,in[mclaughlin],
1369973340,in[mclaughlin],
1369973350,in[mclaughlin],
1369973360,in[mclaughlin],
1369973370,in[mclaughlin],
1369973380,in[mclaughlin],
1369973390,in[mclaughlin],
1369973401,in[mclaughlin],
1369973411,in[mclaughlin],
1369973421,in[mclaughlin],
1369973431,in[mclaughlin],
1369973441,in[mclaughlin],
1369973452,in[mclaughlin],
1369973462,in[mclaughlin],
1369973472,in[mclaughlin],
1369973482,in[mclaughlin],
1369973492,in[mclaughlin],
1369973502,in[mclaughlin],
1369973512,in[mclaughlin],
1369973522,in[mclaughlin],
1369973542,in[mclaughlin],
1369973562,in[mclaughlin],
1369973582,in[mclaughlin],
1369973602,in[mclaughlin],
1369973623,in[mclaughlin],
1369973642,in[mclaughlin],
1369973662,in[mclaughlin],
1369973682,in[mclaughlin],
1369973702,in[mclaughlin],
1369973722,in[mclaughlin],
1369973743,in[mclaughlin],
1369973762,in[mclaughlin],
1369973782,in[mclaughlin],
1369973802,in[mclaughlin],
1369973822,in[mclaughlin],
1369973842,in[mclaughlin],
1369973862,in[mclaughlin],
1369973882,in[mclaughlin],
1369973902,in[mclaughlin],
1369973922,in[mclaughlin],
1369973942,in[mclaughlin],
1369973962,near[mclaughlin; ropeferry; north-main; ],
1369973982,in[mclaughlin],
1369974002,in[mclaughlin],
1369974022,in[mclaughlin],
1369974042,in[mclaughlin],
1369974062,in[mclaughlin],
1369974082,in[mclaughlin],
1369974102,in[mclaughlin],
1369974122,in[mclaughlin],
1369974143,near[ropeferry; mclaughlin; ],
1369974162,near[ropeferry; mclaughlin; ],
1369974182,in[mclaughlin],
1369974202,in[mclaughlin],
1369974222,in[mclaughlin],
1369974242,in[mclaughlin],
1369974263,in[mclaughlin],
1369974282,in[mclaughlin],
1369974303,in[mclaughlin],
1369974322,in[mclaughlin],
1369974342,in[mclaughlin],
1369974362,in[mclaughlin],
1369974382,in[mclaughlin],
1369974402,in[mclaughlin],
1369974422,in[mclaughlin],
1369974442,in[mclaughlin],
1369974462,in[mclaughlin],
1369974482,in[mclaughlin],
1369974502,in[mclaughlin],
1369974522,in[mclaughlin],
1369974542,in[mclaughlin],
1369974562,in[mclaughlin],
1369974582,in[mclaughlin],
1369974602,in[mclaughlin],
1369974622,in[mclaughlin],
1369974642,in[mclaughlin],
1369974662,in[mclaughlin],
1369974682,in[mclaughlin],
1369974702,in[mclaughlin],
1369974722,in[mclaughlin],
1369974742,in[mclaughlin],
1369974762,in[mclaughlin],
1369974782,in[mclaughlin],
1369974802,in[mclaughlin],
1369974822,in[mclaughlin],
1369974842,in[mclaughlin],
1369974862,in[mclaughlin],
1369974882,in[mclaughlin],
1369974902,in[mclaughlin],
1369974922,in[mclaughlin],
1369974942,in[mclaughlin],
1369974962,in[mclaughlin],
1369974982,in[mclaughlin],
1369975003,in[mclaughlin],
1369975022,in[mclaughlin],
1369975042,in[mclaughlin],
1369975062,in[mclaughlin],
1369975082,near[mclaughlin; ropeferry; north-main; ],
1369975102,near[mclaughlin; ropeferry; north-main; ],
1369975122,in[mclaughlin],
1369975142,in[mclaughlin],
1369975162,in[mclaughlin],
1369975182,in[mclaughlin],
1369975202,in[mclaughlin],
1369975222,in[mclaughlin],
1369975242,near[mclaughlin; ropeferry; north-main; ],
1369975262,near[mclaughlin; ropeferry; north-main; ],
1369975282,in[mclaughlin],
1369975302,in[mclaughlin],
1369975322,in[mclaughlin],
1369975342,in[mclaughlin],
1369975362,in[mclaughlin],
1369975382,in[mclaughlin],
1369975402,in[mclaughlin],
1369975422,in[mclaughlin],
1369975442,in[mclaughlin],
1369975462,in[mclaughlin],
1369975482,in[mclaughlin],
1369975502,in[mclaughlin],
1369975522,in[mclaughlin],
1369975542,in[mclaughlin],
1369975562,in[mclaughlin],
1369975582,in[mclaughlin],
1369975602,in[mclaughlin],
1369975613,in[mclaughlin],
1369975623,in[mclaughlin],
1369975633,in[mclaughlin],
1369975643,in[mclaughlin],
1369975653,in[mclaughlin],
1369975663,in[mclaughlin],
1369975673,in[mclaughlin],
1369975684,in[mclaughlin],
1369975694,in[mclaughlin],
1369975704,in[mclaughlin],
1369975714,in[mclaughlin],
1369975724,in[mclaughlin],
1369975734,in[mclaughlin],
1369975744,in[mclaughlin],
1369975755,in[mclaughlin],
1369975765,in[mclaughlin],
1369975775,in[mclaughlin],
1369975785,in[mclaughlin],
1369975795,near[mclaughlin; ropeferry; north-main; ],
1369975805,in[mclaughlin],
1369975815,near[mclaughlin; ropeferry; north-main; ],
1369975825,in[mclaughlin],
1369975836,in[mclaughlin],
1369975846,in[mclaughlin],
1369975856,in[mclaughlin],
1369975866,in[mclaughlin],
1369975876,in[mclaughlin],
1369975886,in[mclaughlin],
1369975896,in[mclaughlin],
1369975906,in[mclaughlin],
1369975916,in[mclaughlin],
1369975927,in[mclaughlin],
1369975937,in[mclaughlin],
1369975947,in[mclaughlin],
1369975957,in[mclaughlin],
1369975967,in[mclaughlin],
1369975977,in[mclaughlin],
1369975987,in[mclaughlin],
1369975998,in[mclaughlin],
1369976008,in[mclaughlin],
1369976018,in[mclaughlin],
1369976028,in[mclaughlin],
1369976038,in[mclaughlin],
1369976048,in[mclaughlin],
1369976058,near[mclaughlin; ropeferry; north-main; ],
1369976069,near[mclaughlin; ropeferry; north-main; ],
1369976079,in[mclaughlin],
1369976089,in[mclaughlin],
1369976099,in[mclaughlin],
1369976109,in[mclaughlin],
1369976119,in[mclaughlin],
1369976129,in[mclaughlin],
1369976139,in[mclaughlin],
1369976149,in[mclaughlin],
1369976160,in[mclaughlin],
1369976170,in[mclaughlin],
1369976180,in[mclaughlin],
1369976190,in[mclaughlin],
1369976200,in[mclaughlin],
1369976210,in[mclaughlin],
1369976220,in[mclaughlin],
1369976230,in[mclaughlin],
1369976241,in[mclaughlin],
1369976251,in[mclaughlin],
1369976261,in[mclaughlin],
1369976271,in[mclaughlin],
1369976281,in[mclaughlin],
1369976291,in[mclaughlin],
1369976302,in[mclaughlin],
1369976312,in[mclaughlin],
1369976322,in[mclaughlin],
1369976342,in[mclaughlin],
1369976363,in[mclaughlin],
1369976382,in[mclaughlin],
1369976402,in[mclaughlin],
1369976422,in[mclaughlin],
1369976442,in[mclaughlin],
1369976462,in[mclaughlin],
1369976482,in[mclaughlin],
1369976502,in[mclaughlin],
1369976522,in[mclaughlin],
1369976542,in[mclaughlin],
1369976562,in[mclaughlin],
1369976582,in[mclaughlin],
1369976602,in[mclaughlin],
1369976622,in[mclaughlin],
1369976642,in[mclaughlin],
1369976662,in[mclaughlin],
1369976682,in[mclaughlin],
1369976702,in[mclaughlin],
1369976722,in[mclaughlin],
1369976742,in[mclaughlin],
1369976762,in[mclaughlin],
1369976782,in[mclaughlin],
1369976802,in[mclaughlin],
1369976822,in[mclaughlin],
1369976842,in[mclaughlin],
1369976862,in[mclaughlin],
1369976882,in[mclaughlin],
1369976902,in[mclaughlin],
1369976922,in[mclaughlin],
1369976943,in[mclaughlin],
1369976962,in[mclaughlin],
1369976982,in[mclaughlin],
1369977002,in[mclaughlin],
1369977022,in[mclaughlin],
1369977042,near[mclaughlin; ropeferry; north-main; ],
1369977062,in[mclaughlin],
1369977082,in[mclaughlin],
1369977102,in[mclaughlin],
1369977122,in[mclaughlin],
1369977142,in[mclaughlin],
1369977162,near[mclaughlin; ropeferry; north-main; ],
1369977183,near[mclaughlin; ropeferry; north-main; ],
1369977202,in[mclaughlin],
1369977222,in[mclaughlin],
1369977242,in[mclaughlin],
1369977262,in[mclaughlin],
1369977282,in[mclaughlin],
1369977302,in[mclaughlin],
1369977322,in[mclaughlin],
1369977342,in[mclaughlin],
1369977362,in[mclaughlin],
1369977382,in[mclaughlin],
1369977402,in[mclaughlin],
1369977422,in[mclaughlin],
1369977442,in[mclaughlin],
1369977462,in[mclaughlin],
1369977482,in[mclaughlin],
1369977502,in[mclaughlin],
1369977522,in[mclaughlin],
1369977542,near[mclaughlin; ropeferry; north-main; ],
1369977562,in[mclaughlin],
1369977582,in[mclaughlin],
1369977602,in[mclaughlin],
1369977622,in[mclaughlin],
1369977642,in[mclaughlin],
1369977662,in[mclaughlin],
1369977682,in[mclaughlin],
1369977702,in[mclaughlin],
1369977722,in[mclaughlin],
1369977742,in[mclaughlin],
1369977762,near[mclaughlin; ropeferry; north-main; ],
1369977782,in[mclaughlin],
1369977802,in[mclaughlin],
1369977822,in[mclaughlin],
1369977842,in[mclaughlin],
1369977862,in[mclaughlin],
1369977882,in[mclaughlin],
1369977902,in[mclaughlin],
1369977922,in[mclaughlin],
1369977942,in[mclaughlin],
1369977962,in[mclaughlin],
1369977982,in[mclaughlin],
1369978002,in[mclaughlin],
1369978022,in[mclaughlin],
1369978042,in[mclaughlin],
1369978062,in[mclaughlin],
1369978082,in[mclaughlin],
1369978102,in[mclaughlin],
1369978122,in[mclaughlin],
1369978142,in[mclaughlin],
1369978162,in[mclaughlin],
1369978182,in[mclaughlin],
1369978202,in[mclaughlin],
1369978222,near[mclaughlin; ropeferry; north-main; ],
1369978242,near[mclaughlin; ropeferry; ],
1369978262,in[mclaughlin],
1369978282,in[mclaughlin],
1369978302,in[mclaughlin],
1369978322,in[mclaughlin],
1369978342,in[mclaughlin],
1369978361,in[mclaughlin],
1369978382,in[mclaughlin],
1369978402,in[mclaughlin],
1369978422,in[mclaughlin],
1369978442,in[mclaughlin],
1369978462,in[mclaughlin],
1369978482,in[mclaughlin],
1369978502,in[mclaughlin],
1369978522,in[mclaughlin],
1369978542,in[mclaughlin],
1369978562,in[mclaughlin],
1369978582,in[mclaughlin],
1369978602,in[mclaughlin],
1369978622,in[mclaughlin],
1369978642,in[mclaughlin],
1369978662,in[mclaughlin],
1369978682,in[mclaughlin],
1369978702,in[mclaughlin],
1369978722,in[mclaughlin],
1369978742,in[mclaughlin],
1369978762,in[mclaughlin],
1369978782,in[mclaughlin],
1369978802,in[mclaughlin],
1369978822,near[mclaughlin; ropeferry; north-main; ],
1369978842,in[mclaughlin],
1369978862,in[mclaughlin],
1369978882,in[mclaughlin],
1369978902,in[mclaughlin],
1369978922,in[mclaughlin],
1369978942,in[mclaughlin],
1369978962,in[mclaughlin],
1369978982,in[mclaughlin],
1369979002,in[mclaughlin],
1369979022,in[mclaughlin],
1369979042,in[mclaughlin],
1369979062,in[mclaughlin],
1369979082,in[mclaughlin],
1369979102,in[mclaughlin],
1369979122,in[mclaughlin],
1369979142,in[mclaughlin],
1369979162,in[mclaughlin],
1369979182,in[mclaughlin],
1369979202,in[mclaughlin],
1369979222,in[mclaughlin],
1369979242,in[mclaughlin],
1369979263,in[mclaughlin],
1369979273,in[mclaughlin],
1369979284,in[mclaughlin],
1369979294,in[mclaughlin],
1369979304,in[mclaughlin],
1369979314,in[mclaughlin],
1369979325,in[mclaughlin],
1369979335,in[mclaughlin],
1369979345,in[mclaughlin],
1369979355,in[mclaughlin],
1369979365,in[mclaughlin],
1369979375,in[mclaughlin],
1369979385,in[mclaughlin],
1369979396,in[mclaughlin],
1369979406,in[mclaughlin],
1369979416,in[mclaughlin],
1369979426,in[mclaughlin],
1369979437,in[mclaughlin],
1369979447,in[mclaughlin],
1369979457,in[mclaughlin],
1369979467,in[mclaughlin],
1369979477,in[mclaughlin],
1369979487,in[mclaughlin],
1369979498,in[mclaughlin],
1369979508,in[mclaughlin],
1369979518,in[mclaughlin],
1369979528,in[mclaughlin],
1369979538,in[mclaughlin],
1369979548,in[mclaughlin],
1369979558,in[mclaughlin],
1369979568,in[mclaughlin],
1369979579,in[mclaughlin],
1369979589,in[mclaughlin],
1369979599,in[mclaughlin],
1369979609,in[mclaughlin],
1369979619,in[mclaughlin],
1369979629,in[mclaughlin],
1369979639,in[mclaughlin],
1369979649,in[mclaughlin],
1369979660,near[mclaughlin; ropeferry; north-main; ],
1369979670,in[mclaughlin],
1369979680,in[mclaughlin],
1369979690,in[mclaughlin],
1369979700,in[mclaughlin],
1369979710,in[mclaughlin],
1369979721,in[mclaughlin],
1369979731,in[mclaughlin],
1369979741,in[mclaughlin],
1369979751,in[mclaughlin],
1369979761,in[mclaughlin],
1369979771,near[mclaughlin; ropeferry; north-main; ],
1369979782,near[mclaughlin; ropeferry; north-main; ],
1369979792,near[mclaughlin; ropeferry; ],
1369979802,near[mclaughlin; ropeferry; ],
1369979822,in[mclaughlin],
1369979842,in[mclaughlin],
1369979862,in[mclaughlin],
1369979882,in[mclaughlin],
1369979898,in[mclaughlin],
1369979922,in[mclaughlin],
1369979942,in[mclaughlin],
1369979962,in[mclaughlin],
1369979982,in[mclaughlin],
1369980002,in[mclaughlin],
1369980022,in[mclaughlin],
1369980042,in[mclaughlin],
1369980062,in[mclaughlin],
1369980082,in[mclaughlin],
1369980102,in[mclaughlin],
1369980122,in[mclaughlin],
1369980142,in[mclaughlin],
1369980162,in[mclaughlin],
1369980182,in[mclaughlin],
1369980202,in[mclaughlin],
1369980222,in[mclaughlin],
1369980242,in[mclaughlin],
1369980262,in[mclaughlin],
1369980282,in[mclaughlin],
1369980302,in[mclaughlin],
1369980322,in[mclaughlin],
1369980342,in[mclaughlin],
1369980362,in[mclaughlin],
1369980382,in[mclaughlin],
1369980402,in[mclaughlin],
1369980422,in[mclaughlin],
1369980442,in[mclaughlin],
1369980462,in[mclaughlin],
1369980482,in[mclaughlin],
1369980502,in[mclaughlin],
1369980522,in[mclaughlin],
1369980542,in[mclaughlin],
1369980562,in[mclaughlin],
1369980582,in[mclaughlin],
1369980602,in[mclaughlin],
1369980622,in[mclaughlin],
1369980642,in[mclaughlin],
1369980662,in[mclaughlin],
1369980682,in[mclaughlin],
1369980702,in[mclaughlin],
1369980722,in[mclaughlin],
1369980742,in[mclaughlin],
1369980762,in[mclaughlin],
1369980782,in[mclaughlin],
1369980802,in[mclaughlin],
1369980822,in[mclaughlin],
1369980842,in[mclaughlin],
1369980862,in[mclaughlin],
1369980882,in[mclaughlin],
1369980902,in[mclaughlin],
1369980922,in[mclaughlin],
1369980942,in[mclaughlin],
1369980962,in[mclaughlin],
1369980982,in[mclaughlin],
1369981002,in[mclaughlin],
1369981022,in[mclaughlin],
1369981042,in[mclaughlin],
1369981062,in[mclaughlin],
1369981082,in[mclaughlin],
1369981102,in[mclaughlin],
1369981122,in[mclaughlin],
1369981142,in[mclaughlin],
1369981162,in[mclaughlin],
1369981182,in[mclaughlin],
1369981202,in[mclaughlin],
1369981222,in[mclaughlin],
1369981243,in[mclaughlin],
1369981262,in[mclaughlin],
1369981282,in[mclaughlin],
1369981302,in[mclaughlin],
1369981322,in[mclaughlin],
1369981342,in[mclaughlin],
1369981362,in[mclaughlin],
1369981382,in[mclaughlin],
1369981402,in[mclaughlin],
1369981422,in[mclaughlin],
1369981442,in[mclaughlin],
1369981462,in[mclaughlin],
1369981482,in[mclaughlin],
1369981502,in[mclaughlin],
1369981522,in[mclaughlin],
1369981542,in[mclaughlin],
1369981562,in[mclaughlin],
1369981582,in[mclaughlin],
1369981602,in[mclaughlin],
1369981622,in[mclaughlin],
1369981642,in[mclaughlin],
1369981662,in[mclaughlin],
1369981682,in[mclaughlin],
1369981702,in[mclaughlin],
1369981722,in[mclaughlin],
1369981742,in[mclaughlin],
1369981762,in[mclaughlin],
1369981782,in[mclaughlin],
1369981802,in[mclaughlin],
1369981822,in[mclaughlin],
1369981842,in[mclaughlin],
1369981862,in[mclaughlin],
1369981882,in[mclaughlin],
1369981902,in[mclaughlin],
1369981922,in[mclaughlin],
1369981942,in[mclaughlin],
1369981962,in[mclaughlin],
1369981982,in[mclaughlin],
1369982002,in[mclaughlin],
1369982022,in[mclaughlin],
1369982042,in[mclaughlin],
1369982062,in[mclaughlin],
1369982082,in[mclaughlin],
1369982102,in[mclaughlin],
1369982122,in[mclaughlin],
1369982142,in[mclaughlin],
1369982162,in[mclaughlin],
1369982182,in[mclaughlin],
1369982202,in[mclaughlin],
1369982222,in[mclaughlin],
1369982242,in[mclaughlin],
1369982262,in[mclaughlin],
1369982282,in[mclaughlin],
1369982302,in[mclaughlin],
1369982322,in[mclaughlin],
1369982342,in[mclaughlin],
1369982362,in[mclaughlin],
1369982382,in[mclaughlin],
1369982402,in[mclaughlin],
1369982422,in[mclaughlin],
1369982442,in[mclaughlin],
1369982463,in[mclaughlin],
1369982482,in[mclaughlin],
1369982502,in[mclaughlin],
1369982522,in[mclaughlin],
1369982542,in[mclaughlin],
1369982562,in[mclaughlin],
1369982582,in[mclaughlin],
1369982602,in[mclaughlin],
1369982622,in[mclaughlin],
1369982642,in[mclaughlin],
1369982662,in[mclaughlin],
1369982682,in[mclaughlin],
1369982702,in[mclaughlin],
1369982722,in[mclaughlin],
1369982742,in[mclaughlin],
1369982762,in[mclaughlin],
1369982782,in[mclaughlin],
1369982802,in[mclaughlin],
1369982822,in[mclaughlin],
1369982842,in[mclaughlin],
1369982862,in[mclaughlin],
1369982882,in[mclaughlin],
1369982902,in[mclaughlin],
1369982917,in[mclaughlin],
1369982930,in[mclaughlin],
1369982965,in[mclaughlin],
1369982976,in[mclaughlin],
1369982986,in[mclaughlin],
1369982996,in[mclaughlin],
1369983006,in[mclaughlin],
1369983016,in[mclaughlin],
1369983026,in[mclaughlin],
1369983036,in[mclaughlin],
1369983046,in[mclaughlin],
1369983057,in[mclaughlin],
1369983067,in[mclaughlin],
1369983078,in[mclaughlin],
1369983088,in[mclaughlin],
1369983098,in[mclaughlin],
1369983108,in[mclaughlin],
1369983118,in[mclaughlin],
1369983128,in[mclaughlin],
1369983139,in[mclaughlin],
1369983149,in[mclaughlin],
1369983159,in[mclaughlin],
1369983169,in[mclaughlin],
1369983179,in[mclaughlin],
1369983189,in[mclaughlin],
1369983199,in[mclaughlin],
1369983209,in[mclaughlin],
1369983220,in[mclaughlin],
1369983230,in[mclaughlin],
1369983240,in[mclaughlin],
1369983250,in[mclaughlin],
1369983260,in[mclaughlin],
1369983270,in[mclaughlin],
1369983280,in[mclaughlin],
1369983291,in[mclaughlin],
1369983301,in[mclaughlin],
1369983311,in[mclaughlin],
1369983321,in[mclaughlin],
1369983331,in[mclaughlin],
1369983341,in[mclaughlin],
1369983351,in[mclaughlin],
1369983361,in[mclaughlin],
1369983372,in[mclaughlin],
1369983382,in[mclaughlin],
1369983392,in[mclaughlin],
